date,all - actual,all - trend,all - seasonal,larceny - actual,larceny - trend,larceny - seasonal
2012-10-24,25,24.6383561643836,0.6137754539199479,6.0,7.06301369863013,-1.6930933656323002
2012-10-25,30,24.630136986301398,-0.0210937864287445,10.0,7.06301369863013,0.852610245824734
2012-10-26,30,24.6438356164384,0.16196972540189097,8.0,7.087671232876709,0.670542998004061
2012-10-27,22,24.654794520548002,-1.1991759782095701,10.0,7.087671232876709,-1.05697879527116
2012-10-28,26,24.627397260274,0.0750456905326504,11.0,7.0931506849315,-1.06021665330354
2012-10-29,29,24.6246575342466,-1.46742006289201,10.0,7.0958904109589005,-1.3319476620208501
2012-10-30,25,24.6328767123288,3.43992738418147,7.0,7.084931506849309,-1.0607147853085201
2012-10-31,27,24.6246575342466,3.34528230323502,5.0,7.07123287671232,-1.1531182722325501
2012-11-01,29,24.6328767123288,2.2541241463234303,10.0,7.0684931506849304,-1.154363602245
2012-11-02,27,24.6246575342466,-1.74562678767407,9.0,7.05753424657534,-1.3374271140756397
2012-11-03,24,24.6383561643836,-2.01910125840882,10.0,7.060273972602731,2.38884934918712
2012-11-04,25,24.616438356164398,-0.7453777216715841,11.0,7.054794520547941,1.38785308517716
2012-11-05,29,24.6,1.7983333617655302,6.0,7.05753424657534,-0.703803203739401
2012-11-06,33,24.602739726027398,0.0718078325002711,9.0,7.060273972602731,-0.339170576093075
2012-11-07,30,24.5917808219178,-1.29033413512115,9.0,7.05753424657534,0.841402275712654
2012-11-08,21,24.572602739726,-1.6542195647600002,8.0,7.05205479452054,0.8416513417151441
2012-11-09,26,24.5780821917808,-0.37725816999038897,5.0,7.05205479452054,-1.3439028301404
2012-11-10,26,24.5397260273973,0.8989560267717521,4.0,7.054794520547941,0.20005731929920398
2012-11-11,20,24.520547945205497,-1.01063301432414,10.0,7.04109589041095,-1.5274644739760102
2012-11-12,28,24.5315068493151,-0.00888955230670338,7.0,7.032876712328759,0.199061055289242
2012-11-13,14,24.5232876712329,-0.18871520610496104,5.0,7.02465753424657,-2.5307023320083903
2012-11-14,28,24.528767123287697,-1.82383351245614,3.0,7.027397260273969,-1.16806223238199
2012-11-15,26,24.520547945205497,-3.0933229271510396,9.0,7.02465753424657,1.0140050154386802
2012-11-16,33,24.4904109589041,-2.00216477023946,9.0,7.016438356164381,-0.07814940548286299
2012-11-17,22,24.4958904109589,-1.9100103493179097,9.0,6.9917808219178,0.37539978505262894
2012-11-18,13,24.5095890410959,-2.27215231693933,4.0,6.997260273972599,-0.625098346952353
2012-11-19,17,24.520547945205497,0.6391801861739929,5.0,6.9835616438356105,-0.35212200822259
2012-11-20,33,24.5123287671233,-1.90702155728802,12.0,6.9945205479452,-0.8985728176870981
2012-11-21,32,24.5013698630137,-4.6330489545483,8.0,6.99999999999999,-0.444276429144134
2012-11-22,18,24.4739726027397,-1.4489891787077,4.0,7.010958904109581,-2.0781494054828604
2012-11-23,25,24.4904109589041,-1.4464985186827901,6.0,7.00547945205479,-0.35087667821013696
2012-11-24,15,24.4630136986301,-4.992700262144809,2.0,6.9917808219178,-1.6248492809498603
2012-11-25,17,24.4986301369863,-3.80814235429923,4.0,6.989041095890401,-1.4440273631416398
2012-11-26,33,24.4821917808219,-2.4474947826927598,8.0,6.98630136986301,0.37465258704515597
2012-11-27,27,24.4602739726027,-2.63155455853335,12.0,6.969863013698619,-0.262209181323461
2012-11-28,34,24.4602739726027,-3.9025383692431896,7.0,6.96712328767122,-0.902059741721967
2012-11-29,14,24.471232876712303,0.7393047191752391,2.0,6.967123287671231,-2.5384233780856
2012-11-30,23,24.471232876712303,1.83519513013414,7.0,6.98630136986301,-1.7209887579112602
2012-12-01,31,24.5095890410959,1.64889376027113,9.0,7.013698630136981,-1.71949436189631
2012-12-02,21,24.5315068493151,-4.98572641407507,4.0,7.01917808219177,-0.0813872635152424
2012-12-03,24,24.506849315068497,0.834447932126672,3.0,7.019178082191781,-1.1717982224193502
2012-12-04,18,24.5178082191781,-1.4385284066030901,7.0,7.027397260273969,-1.1717982224193502
2012-12-05,28,24.4958904109589,-1.79992317621704,11.0,7.03013698630136,0.284490694143537
2012-12-06,20,24.457534246575303,-1.43055829452339,4.0,6.997260273972599,-2.1700547604019196
2012-12-07,25,24.446575342465803,-4.7022893032407005,3.0,6.997260273972599,0.9206052645046819
2012-12-08,30,24.4,-2.88186589103647,8.0,6.9945205479452,0.555225438850884
2012-12-09,21,24.3808219178082,-1.06368407285465,2.0,6.975342465753419,-2.53493645405074
2012-12-10,30,24.372602739726,0.48575552863974897,6.0,6.964383561643831,-1.35237107422508
2012-12-11,34,24.3890410958904,-1.6975570491933798,9.0,6.95342465753424,-1.44477456114912
2012-12-12,24,24.372602739726,-0.147619315694,8.0,6.9589041095890405,-0.17254542042682502
2012-12-13,19,24.383561643835602,0.491484046697034,7.0,6.95616438356164,-0.17179822241935297
2012-12-14,28,24.441095890411,-0.597930648197113,8.0,6.975342465753419,-0.899569081697062
2012-12-15,34,24.4356164383562,-1.50826688730048,3.0,6.98082191780821,0.28075470410617603
2012-12-16,20,24.4219178082192,-3.0539704987575096,3.0,6.97260273972602,-1.3571033282723999
2012-12-17,23,24.4082191780822,-1.9635595398534,6.0,6.9917808219178,-0.903554137736912
2012-12-18,26,24.3945205479452,1.2152698499348897,8.0,6.9945205479452,-0.9038032037394029
2012-12-19,24,24.4219178082192,2.03594232814162,8.0,7.008219178082191,0.7318132346167611
2012-12-20,28,24.3945205479452,-2.32644870548229,6.0,6.98630136986301,0.3706675310053039
2012-12-21,23,24.452054794520503,-1.77900163200782,6.0,6.9945205479452,-0.356356130264932
2012-12-22,33,24.4493150684931,1.4010730877929198,6.0,7.002739726027389,0.00528770535150616
2012-12-23,18,24.4164383561644,-5.597930648197111,6.0,6.99999999999999,-0.994712294648494
2012-12-24,15,24.4438356164384,-5.325203375469839,6.0,7.00547945205479,-0.4490086831914579
2012-12-25,9,24.4465753424657,-6.78323575405016,3.0,7.016438356164381,-0.7229812859311842
2012-12-26,17,24.5041095890411,-2.7844810840626204,6.0,7.03561643835616,0.00379330933656223
2012-12-27,11,24.493150684931503,-6.511504745332849,3.0,7.02465753424657,-1.8146375748477501
2012-12-28,16,24.4986301369863,-4.51050848132289,3.0,7.02191780821918,-1.4510012112113797
2012-12-29,25,24.5150684931507,-4.4141199383590095,7.0,7.049315068493151,-1.99545949265597
2012-12-30,16,24.4958904109589,5.04191991220139,4.0,7.0410958904109595,-1.81389037684027
2012-12-31,17,24.4958904109589,12.0429161762114,2.0,7.049315068493151,-1.26793769938075
2013-01-01,55,24.5260273972603,6.22473435802954,8.0,7.05753424657534,0.730816970606798
2013-01-02,22,24.5506849315068,-1.77377124595552,5.0,7.06301369863014,-1.4519974752213503
2013-01-03,20,24.5698630136986,-5.68037149502152,4.0,7.06027397260274,-0.36283184632969
2013-01-04,18,24.5506849315068,-1.31623699938018,5.0,7.05205479452055,0.45534997185212894
2013-01-05,22,24.5369863013699,-2.40515356226934,7.0,7.04657534246575,-1.45448813524625
2013-01-06,22,24.5452054794521,-1.67763176899412,9.0,7.05205479452055,-1.00143707671574
2013-01-07,25,24.542465753424697,0.6867517926497111,5.0,7.06575342465753,-1.2751606134529798
2013-01-08,25,24.5369863013699,-2.31349727335278,8.0,7.06575342465753,-0.910777051809142
2013-01-09,26,24.5260273972603,-0.0412681326304886,10.0,7.06575342465753,0.8174919394735479
2013-01-10,27,24.528767123287697,-3.86144247883223,7.0,7.06301369863014,-0.545148160152853
2013-01-11,16,24.5315068493151,-3.8579555547973596,5.0,7.05753424657534,-0.7267172759685441
2013-01-12,21,24.5452054794521,-3.4006703742245095,5.0,7.05753424657534,0.273033658028965
2013-01-13,20,24.528767123287697,-2.4925757291435597,6.0,7.04657534246575,-0.36407717634214404
2013-01-14,18,24.542465753424697,-2.39892691220708,1.0,7.06027397260274,-1.90853545778673
2013-01-15,18,24.5698630136986,-0.48659814508378796,10.0,7.079452054794519,-0.453740937238781
2013-01-16,25,24.572602739726,-2.3944437241622403,11.0,7.079452054794519,0.182124567119874
2013-01-17,19,24.572602739726,-4.75434409776125,4.0,7.0712328767123305,0.0909664102082921
2013-01-18,30,24.5643835616438,-0.845502254672829,10.0,7.0684931506849304,1.1813773691123999
2013-01-19,28,24.553424657534197,-3.48111869302899,8.0,7.06575342465753,5.73192992013062e-05
2013-01-20,19,24.506849315068497,-0.842762528645432,10.0,7.05205479452054,0.8167447414660759
2013-01-21,30,24.528767123287697,-1.2059007602768101,8.0,7.079452054794519,-0.547389754175269
2013-01-22,22,24.5178082191781,1.52510795703327,9.0,7.07671232876712,-0.638298845084361
2013-01-23,18,24.539726027397197,-1.7461249196790503,5.0,7.0958904109589005,0.360704890905677
2013-01-24,18,24.575342465753398,0.528096749063163,7.0,7.10410958904109,-0.730204200003414
2013-01-25,34,24.5561643835616,-1.55808008779861,10.0,7.09041095890411,-0.456231597263688
2013-01-26,27,24.5698630136986,-0.5553403617712099,15.0,7.0958904109589005,-0.639295109094323
2013-01-27,21,24.567123287671198,-4.55309876774879,9.0,7.082191780821919,-0.186991248571284
2013-01-28,16,24.5315068493151,-4.461442478832231,7.0,7.04657534246575,-0.18823657858373802
2013-01-29,22,24.5561643835616,-0.18522828207008898,7.0,7.05205479452055,0.176645115065079
2013-01-30,17,24.545205479452,0.268071842462913,8.0,7.06575342465753,-1.09359149763729
2013-01-31,20,24.5424657534246,1.1838875336210701,11.0,7.082191780821919,-0.000938944710760886
2013-02-01,33,24.575342465753398,-0.353596899753775,10.0,7.079452054794519,-0.817377300875144
2013-02-02,32,24.5643835616438,-1.80141757223198,10.0,7.082191780821919,-1.18076459850902
2013-02-03,14,24.5917808219178,-2.52345991345241,4.0,7.0931506849315,-0.271673689418108
2013-02-04,23,24.589041095890398,0.7530033493122259,3.0,7.10958904109589,0.272784592026475
2013-02-05,14,24.5835616438356,-2.33267535554456,5.0,7.112328767123281,-0.635559119056962
2013-02-06,19,24.580821917808198,2.30941679887636,4.0,7.106849315068491,-0.635060987051981
2013-02-07,28,24.5835616438356,-0.688341607101224,6.0,7.12328767123287,0.818737269486002
2013-02-08,21,24.5917808219178,-1.5042818312606299,4.0,7.13150684931507,-0.998448284685854
2013-02-09,20,24.572602739726,-2.59270026214481,5.0,7.13424657534246,1.18162643511489
2013-02-10,27,24.580821917808198,-0.502538369243192,8.0,7.145205479452049,-0.36208464832221704
2013-02-11,10,24.561643835616398,-0.22408257845863397,5.0,7.14794520547945,-0.5451481601528521
2013-02-12,22,24.5698630136986,1.9614715933969098,5.0,7.158904109589041,0.0922117402207468
2013-02-13,19,24.572602739726,-0.40415729825938107,6.0,7.153424657534241,0.4570934338695639
2013-02-14,21,24.575342465753398,-2.31175381133535,6.0,7.14794520547945,-0.7272154079735251
2013-02-15,24,24.558904109589,-4.03952467061305,7.0,7.14794520547945,-1.82011702690254
2013-02-16,30,24.567123287671198,-0.586473612082544,9.0,7.14246575342465,0.36170115491564
2013-02-17,21,24.5369863013699,0.141546313197656,9.0,7.14246575342465,-0.911773315819104
2013-02-18,16,24.520547945205497,-3.58647361208254,4.0,7.14246575342465,-0.0950858936522302
2013-02-19,21,24.547945205479397,-0.498055181198359,11.0,7.161643835616441,-0.3685603643869749
2013-02-20,17,24.5643835616438,-2.95260063574381,5.0,7.14246575342465,-0.733940190040773
2013-02-21,22,24.553424657534197,-1.9518534377363401,8.0,7.139726027397259,-0.550129480202666
2013-02-22,19,24.547945205479397,-3.86194061083721,3.0,7.12876712328767,-2.73269486002832
2013-02-23,17,24.553424657534197,-0.315987933377685,6.0,7.145205479452049,0.17739231307255202
2013-02-24,13,24.5315068493151,-3.7732731139505398,4.0,7.14794520547945,-0.640291373104285
2013-02-25,25,24.5123287671233,1.77267956350899,6.0,7.139726027397259,0.17764137907504302
2013-02-26,18,24.5315068493151,1.3181341089635301,9.0,7.14246575342465,0.9955741312543701
2013-02-27,22,24.539726027397197,1.22797221606192,6.0,7.13424657534246,-1.5506276122076499
2013-02-28,28,24.5095890410959,3.1383084551652796,10.0,7.12876712328767,0.35871236288575203
2013-03-01,34,24.4904109589041,0.598831493770507,11.0,7.13424657534246,-0.733442058035792
2013-03-02,24,24.5178082191781,-0.12819216749973,7.0,7.167123287671231,0.175150719050136
2013-03-03,26,24.4849315068493,1.5099149308813402,7.0,7.16986301369863,-0.279394735495318
2013-03-04,19,24.4876712328767,1.69073684868956,5.0,7.17260273972602,0.355474504853374
2013-03-05,22,24.5041095890411,1.60007682378296,5.0,7.17260273972602,-0.374787014449241
2013-03-06,15,24.5506849315068,-3.03603774657819,4.0,7.1780821917808195,-0.28487418755011307
2013-03-07,20,24.5095890410959,-1.7643067378608799,4.0,7.1780821917808195,-0.102806939729441
2013-03-08,27,24.5397260273973,-2.7638086058559,7.0,7.2027397260273895,-0.376530476466676
2013-03-09,24,24.4958904109589,-2.5844810840626202,8.0,7.21643835616438,-0.287613913577511
2013-03-10,20,24.432876712328802,-1.49506638916847,2.0,7.210958904109581,-0.19695388867091
2013-03-11,16,24.413698630137,-2.76605019987831,3.0,7.219178082191781,-0.7421593681229649
2013-03-12,33,24.3890410958904,-0.492326663141076,6.0,7.213698630136981,-0.37852300448660203
2013-03-13,24,24.4164383561644,0.41651517994734205,11.0,7.21643835616438,0.711887954417508
2013-03-14,30,24.4164383561644,-0.308266887300478,12.0,7.210958904109581,-1.1984482846858502
2013-03-15,22,24.405479452054802,1.78089874159118,3.0,7.213698630136981,-0.7446500281478721
2013-03-16,27,24.378082191780802,1.6899896506820902,6.0,7.221917808219169,-0.656729729268669
2013-03-17,24,24.3753424657534,2.7759174215413602,2.0,7.213698630136981,-0.29384056363977695
2013-03-18,22,24.386301369863,-1.85994808281729,4.0,7.22465753424657,-0.20342960473566699
